Timestamp,Percentage,Charging
1570639503159,28,False
1570639558036,27,False
1570639594741,27,False
1570639639026,27,False
1570639689570,27,False
1570639739038,27,False
1570639785238,27,False
1570639827359,27,False
1570639880540,27,False
1570639937381,27,False
1570639991710,27,False
1570640040519,27,False
1570640085035,27,False
1570640136079,27,False
1570640179189,27,False
1570640238486,27,False
1570640293439,27,False
1570640354896,27,False
1570640402154,27,False
1570640458070,27,False
1570640508620,27,False
1570640565811,27,False
1570640609831,27,False
1570640670879,27,False
1570640714156,27,False
1570640763822,27,False
1570640807693,27,False
1570640851893,27,False
1570640906626,27,False
1570640957271,27,False
1570641021516,27,False
1570641071040,27,False
1570641126749,27,False
1570641181398,27,False
1570641243069,27,False
1570641295847,27,False
1570641352933,27,False
1570641400217,27,False
1570641460711,27,False
1570641515212,27,False
1570641576627,27,False
1570641631570,27,False
1570641682540,27,False
1570641734885,27,False
1570641792681,27,False
1570641856119,27,False
1570641905082,27,False
1570641961096,27,False
1570642010202,27,False
1570642064889,27,False
1570642115738,27,False
1570642164084,27,False
1570642225106,27,False
1570642283136,27,False
1570642333981,27,False
1570642393867,27,False
1570642448634,27,False
1570642510978,27,False
1570642575288,27,False
1570642619154,27,False
1570642665718,27,False
1570642722593,27,False
1570642768375,27,False
1570642819906,27,False
1570642863653,27,False
1570642925666,27,False
1570642987587,27,False
1570643053719,27,False
1570643104622,27,False
1570643134696,27,False
1570643163859,27,False
1570643192105,27,False
1570643221293,27,False
1570643251569,27,False
1570643280128,27,False
1570643310193,27,False
1570643340262,27,False
1570643368525,27,False
1570643399529,27,False
1570643427595,27,False
1570643455678,27,False
1570643484385,27,False
1570643514675,27,False
1570643544907,27,False
1570643574975,27,False
1570643605067,27,False
1570643635175,27,False
1570643664998,27,False
1570643693238,27,False
1570643721406,27,False
1570643751654,27,False
1570643780649,27,False
1570643809117,27,False
1570643839391,27,False
1570643869647,27,False
1570643897962,27,False
1570643928018,27,False
1570643958212,27,False
1570643987486,27,False
1570644013698,27,False
1570644043889,27,False
1570644073476,27,False
1570644103564,27,False
1570644133705,27,False
1570644161906,27,False
1570644192136,27,False
1570644222947,27,False
1570644252614,27,False
1570644279105,27,False
1570644308046,26,False
1570644340230,26,False
1570644366488,26,False
1570644396383,26,False
1570644426484,26,False
1570644454546,26,False
1570644484436,26,False
1570644514688,26,False
1570644543809,26,False
1570644573130,26,False
1570644602009,26,False
1570644630607,26,False
1570644660884,26,False
1570644691135,26,False
1570644719337,26,False
1570644749390,26,False
1570644779492,26,False
1570644809069,26,False
1570644837278,26,False
1570644865382,26,False
1570644894772,26,False
1570644939021,26,False
1570644988369,26,False
1570645028510,26,False
1570645080341,26,False
1570645130361,26,False
1570645189678,26,False
1570645240775,26,False
1570645305339,26,False
1570645365976,26,False
1570645415634,26,False
1570645469687,26,False
1570645521714,26,False
1570645566088,26,False
1570645621732,26,False
1570645681357,26,False
1570645732935,26,False
1570645791911,26,False
1570645840731,26,False
1570645893382,26,False
1570645932362,26,False
1570645988515,26,False
1570646040995,26,False
1570646085785,26,False
1570646135693,26,False
1570646187189,26,False
1570646246303,26,False
1570646289959,26,False
1570646340826,26,False
1570646399108,26,False
1570646454149,26,False
1570646515289,26,False
1570646569987,26,False
1570646620183,26,False
1570646678559,26,False
1570646723388,26,False
1570646767714,26,False
1570646822549,26,False
1570646869666,26,False
1570646915064,26,False
1570646957232,26,False
1570647001332,26,False
1570647056140,26,False
1570647104828,26,False
1570647144094,26,False
1570647186844,26,False
1570647241617,26,False
1570647301819,26,False
1570647361904,26,False
1570647426841,26,False
1570647481775,26,False
1570647536412,26,False
1570647587852,26,False
1570647653470,26,False
1570647710606,26,False
1570647771124,26,False
1570647830556,26,False
1570647874220,26,False
1570647940209,26,False
1570647995194,26,False
1570648056518,26,False
1570648107576,26,False
1570648152115,26,False
1570648195732,26,False
1570648239772,26,False
1570648297249,26,False
1570648361402,26,False
1570648421303,26,False
1570648476540,26,False
1570648532288,26,False
1570648598516,26,False
1570648649543,26,False
1570648697818,26,False
1570648743168,26,False
1570648780637,26,False
1570648839333,26,False
1570648883249,26,False
1570648938126,26,False
1570648992137,26,False
1570649041169,26,False
1570649100544,26,False
1570649150080,25,False
1570649198659,25,False
1570649253728,25,False
1570649301868,25,False
1570649339488,25,False
1570649396289,25,False
1570649434843,25,False
1570649493473,25,False
1570649554432,25,False
1570649598868,25,False
1570649642951,25,False
1570649679714,25,False
1570649729951,25,False
1570649780542,25,False
1570649833523,25,False
1570649883377,25,False
1570649932621,25,False
1570649993208,25,False
1570650029561,25,False
1570650073905,25,False
1570650132732,25,False
1570650192582,25,False
1570650242006,25,False
1570650285839,25,False
1570650330382,25,False
1570650383541,25,False
1570650432780,25,False
1570650471020,25,False
1570650526794,25,False
1570650581473,25,False
1570650647429,25,False
1570650691249,25,False
1570650751175,25,False
1570650814995,25,False
1570650871746,25,False
1570650915661,25,False
1570650967351,25,False
1570651012409,25,False
1570651057166,25,False
1570651100255,25,False
1570651143161,25,False
1570651201955,25,False
1570651246114,25,False
1570651278793,25,False
1570651323537,25,False
1570651369209,25,False
1570651422263,25,False
1570651479108,25,False
1570651522304,25,False
1570651566429,25,False
1570651618482,25,False
1570651674802,25,False
1570651728780,25,False
1570651784603,25,False
1570651822667,25,False
1570651872354,25,False
1570651926678,25,False
1570651984809,25,False
1570652039382,25,False
1570652095199,25,False
1570652154154,25,False
1570652204150,25,False
1570652258257,25,False
1570652292476,25,False
1570652331691,25,False
1570652386334,25,False
1570652441854,25,False
1570652484630,25,False
1570652518056,25,False
1570652572610,25,False
1570652620713,25,False
1570652668963,25,False
1570652713732,25,False
1570652763405,25,False
1570652812133,25,False
1570652866954,25,False
1570652920600,25,False
1570652986627,25,False
1570653047716,25,False
1570653095765,25,False
1570653139988,25,False
1570653194508,25,False
1570653250118,25,False
1570653308208,25,False
1570653368570,25,False
1570653424058,25,False
1570653479067,25,False
1570653540176,25,False
1570653600584,25,False
1570653646253,25,False
1570653675957,25,False
1570653730344,25,False
1570653784649,25,False
1570653845227,25,False
1570653899322,25,False
1570653961520,24,False
1570654026006,24,False
1570654079017,24,False
1570654136053,24,False
1570654196889,24,False
1570654241475,24,False
1570654300694,24,False
1570654352112,24,False
1570654388265,24,False
1570654443423,24,False
1570654492639,24,False
1570654549679,24,False
1570654596958,24,False
1570654643556,24,False
1570654694234,24,False
1570654743458,24,False
1570654787358,24,False
1570654842097,24,False
1570654885479,24,False
1570654941033,24,False
1570654994139,24,False
1570655051191,24,False
1570655100452,24,False
1570655161110,24,False
1570655198777,24,False
1570655253596,24,False
1570655301322,24,False
1570655363831,24,False
1570655425780,24,False
1570655478264,24,False
1570655528375,24,False
1570655572966,24,False
1570655633576,24,False
1570655689382,24,False
1570655754234,24,False
1570655808094,24,False
1570655852587,24,False
1570655910943,24,False
1570655973567,24,False
1570656035147,24,False
1570656086664,24,False
1570656126451,24,False
1570656182226,24,False
1570656234226,24,False
1570656300726,24,False
1570656357660,24,False
1570656411646,24,False
1570656460502,24,False
1570656515129,24,False
1570656570375,24,False
1570656619280,24,False
1570656674128,24,False
1570656727245,24,False
1570656771339,24,False
1570656816868,24,False
1570656873859,24,False
1570656917770,24,False
1570656970086,24,False
1570657021232,24,False
1570657058982,24,False
1570657116648,24,False
1570657175879,24,False
1570657233984,24,False
1570657275762,24,False
1570657326533,24,False
1570657387193,24,False
1570657439037,24,False
1570657495914,24,False
1570657541759,24,False
1570657593132,24,False
1570657644414,24,False
1570657693538,24,False
1570657743445,24,False
1570657805751,24,False
1570657858472,24,False
1570657902303,24,False
1570657956975,24,False
1570658012396,24,False
1570658070859,24,False
1570658133496,24,False
1570658197784,24,False
1570658253216,24,False
1570658313734,24,False
1570658368305,24,False
1570658430176,24,False
1570658482870,24,False
1570658520996,24,False
1570658566095,24,False
1570658606169,24,False
1570658652794,24,False
1570658702691,24,False
1570658762253,23,False
1570658819416,23,False
1570658871606,23,False
1570658928960,23,False
1570658987861,23,False
1570659053850,23,False
1570659105271,23,False
1570659164519,23,False
1570659212363,23,False
1570659263231,23,False
1570659311445,23,False
1570659377297,23,False
1570659437421,23,False
1570659503909,23,False
1570659553513,23,False
1570659619390,23,False
1570659656215,23,False
1570659700726,23,False
1570659744143,23,False
1570659788160,23,False
1570659824006,23,False
1570659876097,23,False
1570659920115,23,False
1570659964085,23,False
1570660013681,23,False
1570660074047,23,False
1570660139996,23,False
1570660194638,23,False
1570660243535,23,False
1570660304186,23,False
1570660358721,23,False
1570660411729,23,False
1570660462999,23,False
1570660521740,23,False
1570660581265,23,False
1570660639339,23,False
1570660691388,23,False
1570660751328,23,False
1570660815945,23,False
1570660878450,23,False
1570660933297,23,False
1570660991727,23,False
1570661041271,23,False
1570661078736,23,False
1570661134025,23,False
1570661194310,23,False
1570661254733,23,False
1570661305587,23,False
1570661364724,23,False
1570661424679,23,False
1570661485625,23,False
1570661541389,23,False
1570661590343,23,False
1570661650864,23,False
1570661705332,23,False
1570661735702,23,False
1570661766506,23,False
1570661794570,23,False
1570661822646,23,False
1570661851458,23,False
1570661881781,23,False
1570661908948,23,False
1570661939167,23,False
1570661967406,23,False
1570661998114,23,False
1570662029890,23,False
1570662056273,23,False
1570662085307,23,False
1570662113498,23,False
1570662142772,23,False
1570662172908,23,False
1570662201661,23,False
1570662231744,23,False
1570662259602,23,False
1570662287888,23,False
1570662320062,23,False
1570662349034,23,False
1570662377112,23,False
1570662405686,23,False
1570662435852,23,False
1570662466094,23,False
1570662496287,23,False
1570662524514,23,False
1570662554567,23,False
1570662584016,23,False
1570662614272,23,False
1570662641457,23,False
1570662671753,23,False
1570662699922,23,False
1570662730164,23,False
1570662760355,23,False
1570662788523,22,False
1570662819346,22,False
1570662847403,22,False
1570662875471,22,False
1570662904495,22,False
1570662933626,22,False
1570662961906,22,False
1570662992178,22,False
1570663022383,22,False
1570663050926,22,False
1570663080803,22,False
1570663109117,22,False
1570663141165,22,False
1570663171432,22,False
1570663200329,22,False
1570663228887,22,False
1570663259168,22,False
1570663289418,22,False
1570663317655,22,False
1570663347764,22,False
1570663377839,22,False
1570663408299,22,False
1570663440584,22,False
1570663460728,22,False
1570663490914,22,False
1570663537123,22,False
1570663586881,22,False
1570663630858,22,False
1570663675246,22,False
1570663724624,22,False
1570663773727,22,False
1570663823889,22,False
1570663867895,22,False
1570663919118,22,False
1570663961017,22,False
1570664005986,22,False
1570664058702,22,False
1570664110155,22,False
1570664161271,22,False
1570664210245,22,False
1570664256964,22,False
1570664307702,22,False
1570664357091,22,False
1570664409863,22,False
1570664466842,22,False
1570664516503,22,False
1570664564097,22,False
